,Date;Cnc_Program_Name_RT;Cnc_Tool_Number_RT;System_IOLINK_CounterweightPressure;Axis_FeedRate_actual;Axis_Y_positionActualMCS_mm_d10000;System_IOLINK_HydraulicPressure;Axis_Y_power_percent;System_isHydraulicsOn;Axis_Z_positionActualMCS_mm_d10000;Axis_Z_power_percent;Cnc_Override_Axis;Target
250,2020-05-16T12:31:23.166Z;contrapeso.H;0;171;0;7872995;147;10;1;14878923;0;100;0
251,2020-05-16T12:31:24.166Z;contrapeso.H;0;171;0;7872996;146;10;1;14878923;0;100;0
252,2020-05-16T12:31:25.167Z;contrapeso.H;0;171;0;7872995;145;10;1;14878923;0;100;0
253,2020-05-16T12:31:26.166Z;contrapeso.H;0;171;0;7872995;146;10;1;14878923;0;100;0
254,2020-05-16T12:31:27.166Z;contrapeso.H;0;171;0;7872995;150;10;1;14878923;0;100;0
255,2020-05-16T12:31:28.166Z;contrapeso.H;0;171;0;7872995;155;10;1;14878923;0;100;0
256,2020-05-16T12:31:29.166Z;contrapeso.H;0;171;0;7872996;159;10;1;14878923;0;100;0
257,2020-05-16T12:31:30.166Z;contrapeso.H;0;171;0;7872995;164;10;1;14878923;0;100;0
258,2020-05-16T12:31:31.166Z;contrapeso.H;0;171;0;7872995;169;10;1;14878923;0;100;0
259,2020-05-16T12:31:32.166Z;contrapeso.H;0;171;0;7872995;168;10;1;14878923;0;100;0
260,2020-05-16T12:31:33.166Z;contrapeso.H;0;171;0;7872995;166;10;1;14878923;0;100;0
261,2020-05-16T12:31:34.166Z;contrapeso.H;0;171;0;7872995;165;10;1;14878923;0;100;0
262,2020-05-16T12:31:35.166Z;contrapeso.H;0;171;0;7872995;164;10;1;14878923;0;100;0
263,2020-05-16T12:31:36.166Z;contrapeso.H;0;171;0;7872996;162;10;1;14878923;0;100;0
264,2020-05-16T12:31:37.167Z;contrapeso.H;0;171;0;7872995;161;10;1;14878923;0;100;0
265,2020-05-16T12:31:38.166Z;contrapeso.H;0;171;0;7872995;160;10;1;14878923;0;100;0
266,2020-05-16T12:31:39.166Z;contrapeso.H;0;171;0;7872995;159;10;1;14878923;0;100;0
267,2020-05-16T12:31:40.166Z;contrapeso.H;0;171;0;7872996;158;10;1;14878923;0;100;0
268,2020-05-16T12:31:41.166Z;contrapeso.H;0;171;0;7872995;157;10;1;14878923;0;100;0
269,2020-05-16T12:31:42.167Z;contrapeso.H;0;171;0;7872995;155;10;1;14878923;0;100;0
270,2020-05-16T12:31:43.166Z;contrapeso.H;0;171;0;7872995;154;10;1;14878923;0;100;0
271,2020-05-16T12:31:44.166Z;contrapeso.H;0;171;0;7872995;154;10;1;14878923;0;100;0
272,2020-05-16T12:31:45.166Z;contrapeso.H;0;171;0;7872996;153;10;1;14878923;0;100;0
273,2020-05-16T12:31:46.167Z;contrapeso.H;0;171;0;7872995;152;10;1;14878923;0;100;0
274,2020-05-16T12:31:47.166Z;contrapeso.H;0;171;0;7872995;151;10;1;14878923;0;100;0
275,2020-05-16T12:31:48.166Z;contrapeso.H;0;171;0;7872996;150;10;1;14878923;0;100;0
276,2020-05-16T12:31:49.166Z;contrapeso.H;0;171;0;7872995;149;10;1;14878923;0;100;0
277,2020-05-16T12:31:50.166Z;contrapeso.H;0;171;0;7872995;148;10;1;14878923;0;100;0
278,2020-05-16T12:31:51.166Z;contrapeso.H;0;171;0;7872995;147;10;1;14878923;0;100;0
279,2020-05-16T12:31:52.166Z;contrapeso.H;0;171;0;7872995;146;10;1;14878923;0;100;0
280,2020-05-16T12:31:53.166Z;contrapeso.H;0;171;0;7872995;145;10;1;14878923;0;100;0
281,2020-05-16T12:31:54.166Z;contrapeso.H;0;171;0;7872995;146;10;1;14878923;0;100;0
282,2020-05-16T12:31:55.166Z;contrapeso.H;0;171;0;7872995;146;10;1;14878923;0;100;0
283,2020-05-16T12:31:56.166Z;contrapeso.H;0;171;0;7872996;150;10;1;14878923;0;100;0
284,2020-05-16T12:31:57.166Z;contrapeso.H;0;171;0;7872995;155;10;1;14878923;0;100;0
285,2020-05-16T12:31:58.166Z;contrapeso.H;0;171;0;7872995;159;10;1;14878923;0;100;0
286,2020-05-16T12:31:59.166Z;contrapeso.H;0;171;0;7872996;164;10;1;14878923;0;100;0
287,2020-05-16T12:32:00.167Z;contrapeso.H;0;171;0;7872995;169;10;1;14878923;0;100;0
288,2020-05-16T12:32:01.166Z;contrapeso.H;0;171;0;7872995;168;10;1;14878923;0;100;0
289,2020-05-16T12:32:02.166Z;contrapeso.H;0;171;0;7872995;166;10;1;14878923;0;100;0
290,2020-05-16T12:32:03.166Z;contrapeso.H;0;171;0;7872996;165;10;1;14878923;0;100;0
291,2020-05-16T12:32:04.166Z;contrapeso.H;0;171;0;7872995;164;10;1;14878923;0;100;0
292,2020-05-16T12:32:05.166Z;contrapeso.H;0;171;0;7872995;162;10;1;14878923;0;100;0
293,2020-05-16T12:32:06.166Z;contrapeso.H;0;171;0;7872996;161;10;1;14878923;0;100;0
294,2020-05-16T12:32:07.166Z;contrapeso.H;0;171;0;7872995;160;10;1;14878923;0;100;0
295,2020-05-16T12:32:08.166Z;contrapeso.H;0;171;0;7872995;159;10;1;14878923;0;100;0
296,2020-05-16T12:32:09.166Z;contrapeso.H;0;171;0;7872996;158;10;1;14878923;0;100;0
297,2020-05-16T12:32:10.166Z;contrapeso.H;0;171;0;7872995;157;9;1;14878923;0;100;0
298,2020-05-16T12:32:11.167Z;contrapeso.H;0;171;0;7872995;155;9;1;14878923;0;100;0
299,2020-05-16T12:32:12.166Z;contrapeso.H;0;171;0;7872995;154;9;1;14878923;0;100;0
300,2020-05-16T12:32:13.166Z;contrapeso.H;0;171;0;7872995;153;9;1;14878923;0;100;0
301,2020-05-16T12:32:14.166Z;contrapeso.H;0;171;0;7872996;152;9;1;14878923;0;100;0
302,2020-05-16T12:32:15.166Z;contrapeso.H;0;171;0;7872995;151;10;1;14878923;0;100;0
303,2020-05-16T12:32:16.166Z;contrapeso.H;0;171;0;7872995;150;10;1;14878923;0;100;0
304,2020-05-16T12:32:17.166Z;contrapeso.H;0;171;0;7872995;149;10;1;14878923;0;100;0
305,2020-05-16T12:32:18.167Z;contrapeso.H;0;171;0;7872995;148;10;1;14878923;0;100;0
306,2020-05-16T12:32:19.166Z;contrapeso.H;0;171;0;7872995;147;10;1;14878923;0;100;0
307,2020-05-16T12:32:20.166Z;contrapeso.H;0;171;0;7872996;147;9;1;14878923;0;100;0
308,2020-05-16T12:32:21.166Z;contrapeso.H;0;171;0;7872995;146;9;1;14878923;0;100;0
309,2020-05-16T12:32:22.166Z;contrapeso.H;0;171;0;7872995;145;9;1;14878923;0;100;0
310,2020-05-16T12:32:23.166Z;contrapeso.H;0;171;0;7872995;146;9;1;14878923;0;100;0
311,2020-05-16T12:32:24.166Z;contrapeso.H;0;171;0;7872996;150;10;1;14878923;0;100;0
312,2020-05-16T12:32:25.166Z;contrapeso.H;0;171;0;7872995;155;9;1;14878923;0;100;0
313,2020-05-16T12:32:26.167Z;contrapeso.H;0;171;0;7872996;159;9;1;14878923;0;100;0
314,2020-05-16T12:32:27.166Z;contrapeso.H;0;171;0;7872995;164;9;1;14878923;0;100;0
315,2020-05-16T12:32:28.166Z;contrapeso.H;0;171;0;7872995;169;9;1;14878923;0;100;0
316,2020-05-16T12:32:29.166Z;contrapeso.H;0;171;0;7872995;168;10;1;14878923;0;100;0
317,2020-05-16T12:32:30.166Z;contrapeso.H;0;171;0;7872995;166;10;1;14878923;0;100;0
318,2020-05-16T12:32:31.166Z;contrapeso.H;0;171;0;7872995;165;10;1;14878923;0;100;0
319,2020-05-16T12:32:32.166Z;contrapeso.H;0;172;6;7872995;164;14;1;14878928;0;100;0
320,2020-05-16T12:32:33.166Z;contrapeso.H;0;176;14382;7872990;162;10;1;12841495;0;100;0
321,2020-05-16T12:32:34.166Z;contrapeso.H;0;180;14382;7872991;161;13;1;10375025;0;100;0
322,2020-05-16T12:32:35.166Z;contrapeso.H;0;184;14382;7872995;160;16;1;7908481;0;100;0
323,2020-05-16T12:32:36.166Z;contrapeso.H;0;189;14382;7872995;159;20;1;5441978;0;100;0
324,2020-05-16T12:32:37.166Z;contrapeso.H;0;191;14310;7872994;158;14;1;3379044;0;100;0
325,2020-05-16T12:32:38.166Z;contrapeso.H;0;190;0;7872996;157;13;1;3378921;0;100;0
326,2020-05-16T12:32:39.166Z;contrapeso.H;0;185;14382;7872998;155;8;1;5064004;0;100;0
327,2020-05-16T12:32:40.166Z;contrapeso.H;0;181;14382;7872998;154;12;1;7530488;0;100;0
328,2020-05-16T12:32:41.166Z;contrapeso.H;0;177;14382;7872998;153;17;1;9997004;0;100;0
329,2020-05-16T12:32:42.167Z;contrapeso.H;0;177;14382;7872998;153;19;1;12463522;0;100;0
330,2020-05-16T12:32:43.166Z;contrapeso.H;0;172;14310;7872997;152;54;1;14837237;0;100;0
331,2020-05-16T12:32:44.166Z;contrapeso.H;0;170;0;7872997;151;14;1;14878925;0;100;0
332,2020-05-16T12:32:45.166Z;contrapeso.H;0;171;14382;7872994;150;9;1;13445564;0;100;0
333,2020-05-16T12:32:46.166Z;contrapeso.H;0;175;14382;7872989;149;12;1;10979079;0;100;0
334,2020-05-16T12:32:47.166Z;contrapeso.H;0;179;14382;7872995;148;14;1;8512530;0;100;0
335,2020-05-16T12:32:48.166Z;contrapeso.H;0;183;14382;7872996;147;18;1;6045966;0;100;0
336,2020-05-16T12:32:49.166Z;contrapeso.H;0;188;14310;7872995;146;9;1;3586356;0;100;0
337,2020-05-16T12:32:50.166Z;contrapeso.H;0;190;0;7872994;145;14;1;3378919;0;100;0
338,2020-05-16T12:32:51.166Z;contrapeso.H;0;189;14382;7872995;146;8;1;4610923;0;100;0
339,2020-05-16T12:32:52.167Z;contrapeso.H;0;185;14382;7872998;146;11;1;7077455;0;100;0
340,2020-05-16T12:32:53.166Z;contrapeso.H;0;180;14382;7872999;150;16;1;9543963;0;100;0
341,2020-05-16T12:32:54.166Z;contrapeso.H;0;176;14382;7872997;155;19;1;12010475;0;100;0
342,2020-05-16T12:32:55.166Z;contrapeso.H;0;172;14310;7872999;159;23;1;14477042;0;100;0
343,2020-05-16T12:32:56.166Z;contrapeso.H;0;170;0;7872998;164;15;1;14878926;0;100;0
344,2020-05-16T12:32:57.166Z;contrapeso.H;0;170;0;7872995;169;12;1;14878924;0;100;0
345,2020-05-16T12:32:58.166Z;contrapeso.H;0;170;0;7872995;168;12;1;14878924;0;100;0
346,2020-05-16T12:32:59.166Z;contrapeso.H;0;170;0;7872995;166;12;1;14878923;0;100;0
347,2020-05-16T12:33:00.166Z;contrapeso.H;0;170;0;7872995;165;12;1;14878923;0;100;0
348,2020-05-16T12:33:01.166Z;contrapeso.H;0;170;0;7872995;164;12;1;14878923;0;100;0
349,2020-05-16T12:33:02.166Z;contrapeso.H;0;170;0;7872995;162;11;1;14878923;0;100;0
350,2020-05-16T12:33:03.166Z;contrapeso.H;0;170;0;7872995;161;11;1;14878923;0;100;0
351,2020-05-16T12:33:04.166Z;contrapeso.H;0;170;0;7872995;160;11;1;14878923;0;100;0
352,2020-05-16T12:33:05.167Z;contrapeso.H;0;170;0;7872996;159;11;1;14878923;0;100;0
353,2020-05-16T12:33:06.166Z;contrapeso.H;0;170;0;7872995;158;11;1;14878923;0;100;0
354,2020-05-16T12:33:07.166Z;contrapeso.H;0;170;0;7872995;156;11;1;14878923;0;100;0
355,2020-05-16T12:33:08.166Z;contrapeso_10000.H;0;170;0;7872995;155;11;1;14878923;0;100;0
356,2020-05-16T12:33:09.166Z;contrapeso_10000.H;0;170;0;7872995;154;11;1;14878923;0;100;0
357,2020-05-16T12:33:10.166Z;contrapeso_10000.H;0;170;0;7872995;153;11;1;14878923;0;100;0
358,2020-05-16T12:33:11.166Z;contrapeso_10000.H;0;170;0;7872995;152;11;1;14878923;0;100;0
359,2020-05-16T12:33:12.166Z;contrapeso_10000.H;0;170;0;7872995;151;11;1;14878923;0;100;0
360,2020-05-16T12:33:13.166Z;contrapeso_10000.H;0;170;0;7872995;150;11;1;14878923;0;100;0
361,2020-05-16T12:33:14.166Z;contrapeso_10000.H;0;170;0;7872995;149;11;1;14878923;0;100;0
362,2020-05-16T12:33:15.166Z;contrapeso_10000.H;0;170;0;7872995;148;11;1;14878923;0;100;0
363,2020-05-16T12:33:16.166Z;contrapeso_10000.H;0;170;0;7872995;147;11;1;14878923;0;100;0
364,2020-05-16T12:33:17.166Z;contrapeso_10000.H;0;170;0;7872995;147;11;1;14878923;0;100;0
365,2020-05-16T12:33:18.166Z;contrapeso_10000.H;0;170;46;7872996;146;13;1;14878924;0;100;0
366,2020-05-16T12:33:19.166Z;contrapeso_10000.H;0;171;10000;7872990;145;8;1;13462757;0;100;0
367,2020-05-16T12:33:20.166Z;contrapeso_10000.H;0;173;10000;7872993;146;10;1;11747764;0;100;0
368,2020-05-16T12:33:21.166Z;contrapeso_10000.H;0;176;10000;7872993;150;11;1;10032771;0;100;0
369,2020-05-16T12:33:22.166Z;contrapeso_10000.H;0;179;10000;7872993;155;14;1;8317734;0;100;0
370,2020-05-16T12:33:23.166Z;contrapeso_10000.H;0;182;10000;7872996;159;16;1;6602739;0;100;0
371,2020-05-16T12:33:24.166Z;contrapeso_10000.H;0;185;10000;7872996;164;16;1;6602739;0;100;0
372,2020-05-16T12:33:25.166Z;contrapeso_10000.H;0;188;9993;7872993;169;19;1;4887764;0;100;0
373,2020-05-16T12:33:26.166Z;contrapeso_10000.H;0;190;0;7872994;168;7;1;3379342;0;100;0
374,2020-05-16T12:33:27.166Z;contrapeso_10000.H;0;189;10000;7872996;166;13;1;3378920;0;100;0
375,2020-05-16T12:33:28.166Z;contrapeso_10000.H;0;186;10000;7872999;165;7;1;4550082;0;100;0
376,2020-05-16T12:33:29.166Z;contrapeso_10000.H;0;183;10000;7872999;164;9;1;6265081;0;100;0
377,2020-05-16T12:33:30.166Z;contrapeso_10000.H;0;180;10000;7872998;162;11;1;7980083;0;100;0
378,2020-05-16T12:33:31.166Z;contrapeso_10000.H;0;177;10000;7872996;161;16;1;9695094;0;100;0
379,2020-05-16T12:33:32.166Z;contrapeso_10000.H;0;174;10000;7872997;160;16;1;11410093;0;100;0
380,2020-05-16T12:33:33.166Z;contrapeso_10000.H;0;171;10000;7872997;159;20;1;13125086;0;100;0
381,2020-05-16T12:33:34.166Z;contrapeso_10000.H;0;170;9993;7872995;158;25;1;14815101;0;100;0
382,2020-05-16T12:33:35.166Z;contrapeso_10000.H;0;170;0;7872996;157;15;1;14878925;0;100;0
383,2020-05-16T12:33:36.166Z;contrapeso_10000.H;0;171;10000;7872993;155;6;1;13952750;0;100;0
384,2020-05-16T12:33:37.166Z;contrapeso_10000.H;0;173;10000;7872992;154;8;1;12237780;0;100;0
385,2020-05-16T12:33:38.166Z;contrapeso_10000.H;0;176;10000;7872994;153;10;1;10522717;0;100;0
386,2020-05-16T12:33:39.166Z;contrapeso_10000.H;0;179;10000;7872994;152;13;1;8807749;0;100;0
387,2020-05-16T12:33:40.166Z;contrapeso_10000.H;0;182;10000;7872995;152;15;1;7092765;0;100;0
388,2020-05-16T12:33:41.166Z;contrapeso_10000.H;0;185;10000;7872995;151;18;1;5377771;0;100;0
389,2020-05-16T12:33:42.166Z;contrapeso_10000.H;0;188;9993;7872992;150;21;1;3662726;0;100;0
390,2020-05-16T12:33:43.166Z;contrapeso_10000.H;0;190;0;7872995;149;14;1;3378919;0;100;0
391,2020-05-16T12:33:44.166Z;contrapeso_10000.H;0;189;10000;7872997;148;6;1;4025101;0;100;0
392,2020-05-16T12:33:45.166Z;contrapeso_10000.H;0;186;10000;7872999;147;9;1;5740062;0;100;0
393,2020-05-16T12:33:46.166Z;contrapeso_10000.H;0;183;10000;7872997;146;11;1;7455089;0;100;0
394,2020-05-16T12:33:47.166Z;contrapeso_10000.H;0;180;10000;7872998;145;13;1;9170097;0;100;0
395,2020-05-16T12:33:48.166Z;contrapeso_10000.H;0;177;10000;7872997;146;16;1;10885091;0;100;0
396,2020-05-16T12:33:49.166Z;contrapeso_10000.H;0;174;10000;7872996;150;17;1;12600093;0;100;0
397,2020-05-16T12:33:50.166Z;contrapeso_10000.H;0;171;9993;7872996;155;21;1;14315075;0;100;0
398,2020-05-16T12:33:51.166Z;contrapeso_10000.H;0;170;0;7872997;159;17;1;14878926;0;100;0
399,2020-05-16T12:33:52.166Z;contrapeso_10000.H;0;170;0;7872995;159;12;1;14878924;0;100;0
400,2020-05-16T12:33:53.166Z;contrapeso_10000.H;0;170;0;7872995;164;12;1;14878923;0;100;0
401,2020-05-16T12:33:54.166Z;contrapeso_10000.H;0;170;0;7872995;169;12;1;14878923;0;100;0
402,2020-05-16T12:33:55.166Z;contrapeso_10000.H;0;170;0;7872995;168;12;1;14878923;0;100;0
403,2020-05-16T12:33:56.166Z;contrapeso_10000.H;0;170;0;7872995;166;12;1;14878923;0;100;0
404,2020-05-16T12:33:57.166Z;contrapeso_10000.H;0;170;0;7872995;165;12;1;14878923;0;100;0
405,2020-05-16T12:33:58.166Z;contrapeso_10000.H;0;170;0;7872995;164;12;1;14878923;0;100;0
406,2020-05-16T12:33:59.166Z;contrapeso_10000.H;0;170;0;7872995;162;12;1;14878923;0;100;0
407,2020-05-16T12:34:00.166Z;contrapeso_10000.H;0;170;0;7872995;161;12;1;14878923;0;100;0
408,2020-05-16T12:34:01.166Z;contrapeso_10000.H;0;170;0;7872995;160;12;1;14878923;0;100;0
409,2020-05-16T12:34:02.166Z;contrapeso_10000.H;0;170;0;7872995;159;12;1;14878923;0;100;0
410,2020-05-16T12:34:03.166Z;contrapeso_10000.H;0;170;0;7872995;158;12;1;14878923;0;100;0
411,2020-05-16T12:34:04.166Z;contrapeso_1000.H;0;170;0;7872995;157;12;1;14878923;0;100;0
412,2020-05-16T12:34:05.166Z;contrapeso_1000.H;0;170;0;7872995;155;12;1;14878923;0;100;0
413,2020-05-16T12:34:06.166Z;contrapeso_1000.H;0;170;0;7872995;154;12;1;14878923;0;100;0
414,2020-05-16T12:34:07.166Z;contrapeso_1000.H;0;170;0;7872995;153;12;1;14878923;0;100;0
415,2020-05-16T12:34:08.167Z;contrapeso_1000.H;0;170;0;7872995;152;11;1;14878923;0;100;0
416,2020-05-16T12:34:09.166Z;contrapeso_1000.H;0;170;0;7872995;151;11;1;14878923;0;100;0
417,2020-05-16T12:34:10.166Z;contrapeso_1000.H;0;170;0;7872995;150;11;1;14878923;0;100;0
418,2020-05-16T12:34:11.166Z;contrapeso_1000.H;0;170;0;7872996;149;11;1;14878923;0;100;0
419,2020-05-16T12:34:12.166Z;contrapeso_1000.H;0;170;0;7872995;148;11;1;14878923;0;100;0
420,2020-05-16T12:34:13.166Z;contrapeso_1000.H;0;170;1;7872995;147;12;1;14878925;0;100;0
421,2020-05-16T12:34:14.166Z;contrapeso_1000.H;0;171;3000;7872997;146;6;1;14418274;0;100;0
422,2020-05-16T12:34:15.166Z;contrapeso_1000.H;0;172;3000;7872996;146;5;1;13903770;0;100;0
423,2020-05-16T12:34:16.166Z;contrapeso_1000.H;0;173;3000;7872994;145;6;1;13389280;0;100;0
424,2020-05-16T12:34:17.166Z;contrapeso_1000.H;0;173;3000;7872994;146;6;1;12874760;0;100;0
425,2020-05-16T12:34:18.166Z;contrapeso_1000.H;0;174;3000;7872995;150;7;1;12360264;0;100;0
426,2020-05-16T12:34:19.166Z;contrapeso_1000.H;0;175;3000;7872995;155;8;1;11845790;0;100;0
427,2020-05-16T12:34:20.166Z;contrapeso_1000.H;0;176;3000;7872994;159;9;1;11331258;0;100;0
428,2020-05-16T12:34:21.166Z;contrapeso_1000.H;0;177;3000;7872994;164;9;1;10816767;0;100;0
429,2020-05-16T12:34:22.167Z;contrapeso_1000.H;0;178;3000;7872995;169;10;1;10302284;0;100;0
430,2020-05-16T12:34:23.166Z;contrapeso_1000.H;0;178;3000;7872995;168;10;1;9787757;0;100;0
431,2020-05-16T12:34:24.166Z;contrapeso_1000.H;0;179;3000;7872995;166;11;1;9273260;0;100;0
432,2020-05-16T12:34:25.166Z;contrapeso_1000.H;0;180;3000;7872995;165;12;1;8758778;0;100;0
433,2020-05-16T12:34:26.167Z;contrapeso_1000.H;0;181;3000;7872995;164;12;1;8244287;0;100;0
434,2020-05-16T12:34:27.166Z;contrapeso_1000.H;0;182;3000;7872996;162;13;1;7729746;0;100;0
435,2020-05-16T12:34:28.166Z;contrapeso_1000.H;0;183;3000;7872995;161;14;1;7729746;0;100;0
436,2020-05-16T12:34:29.166Z;contrapeso_1000.H;0;184;3000;7872995;160;14;1;7215273;0;100;0
437,2020-05-16T12:34:30.166Z;contrapeso_1000.H;0;184;3000;7872995;159;15;1;6700784;0;100;0
438,2020-05-16T12:34:31.166Z;contrapeso_1000.H;0;185;3000;7872996;158;16;1;6186268;0;100;0
439,2020-05-16T12:34:32.185Z;contrapeso_1000.H;0;186;3000;7872995;157;16;1;5671771;0;100;0
440,2020-05-16T12:34:33.185Z;contrapeso_1000.H;0;187;3000;7872994;155;17;1;5157281;0;100;0
441,2020-05-16T12:34:34.185Z;contrapeso_1000.H;0;188;3000;7872995;154;18;1;4642775;0;100;0
442,2020-05-16T12:34:35.185Z;contrapeso_1000.H;0;189;3000;7872995;153;18;1;4128255;0;100;0
443,2020-05-16T12:34:36.185Z;contrapeso_1000.H;0;189;2959;7872995;152;19;1;3613780;0;100;0
444,2020-05-16T12:34:37.185Z;contrapeso_1000.H;0;189;0;7872994;151;15;1;3378920;0;100;0
445,2020-05-16T12:34:38.185Z;contrapeso_1000.H;0;188;3000;7872994;150;4;1;3482562;0;100;0
446,2020-05-16T12:34:39.185Z;contrapeso_1000.H;0;188;3000;7872994;150;4;1;3997070;0;100;0
447,2020-05-16T12:34:40.185Z;contrapeso_1000.H;0;187;3000;7872995;149;5;1;4511557;0;100;0
448,2020-05-16T12:34:41.185Z;contrapeso_1000.H;0;186;3000;7872996;148;5;1;5026076;0;100;0
449,2020-05-16T12:34:42.185Z;contrapeso_1000.H;0;185;3000;7872996;147;6;1;5540576;0;100;0
450,2020-05-16T12:34:43.185Z;contrapeso_1000.H;0;184;3000;7872996;146;7;1;6055066;0;100;0
451,2020-05-16T12:34:44.185Z;contrapeso_1000.H;0;183;3000;7872996;145;8;1;6569567;0;100;0
452,2020-05-16T12:34:45.185Z;contrapeso_1000.H;0;182;3000;7872995;146;9;1;7084075;0;100;0
453,2020-05-16T12:34:46.185Z;contrapeso_1000.H;0;181;3000;7872997;150;9;1;7598567;0;100;0
454,2020-05-16T12:34:47.185Z;contrapeso_1000.H;0;180;3000;7872997;155;10;1;8113064;0;100;0
455,2020-05-16T12:34:48.185Z;contrapeso_1000.H;0;179;3000;7872996;159;11;1;8627573;0;100;0
456,2020-05-16T12:34:49.185Z;contrapeso_1000.H;0;178;3000;7872996;164;12;1;9142090;0;100;0
457,2020-05-16T12:34:50.185Z;contrapeso_1000.H;0;177;3000;7872996;169;14;1;9656571;0;100;0
458,2020-05-16T12:34:51.185Z;contrapeso_1000.H;0;177;3000;7872996;169;13;1;10171077;0;100;0
459,2020-05-16T12:34:52.185Z;contrapeso_1000.H;0;176;3000;7872996;168;14;1;10685576;0;100;0
460,2020-05-16T12:34:53.185Z;contrapeso_1000.H;0;175;3000;7872995;166;15;1;11200063;0;100;0
461,2020-05-16T12:34:54.185Z;contrapeso_1000.H;0;174;3000;7872996;165;16;1;11714548;0;100;0
462,2020-05-16T12:34:55.185Z;contrapeso_1000.H;0;173;3000;7872997;164;16;1;12229073;0;100;0
463,2020-05-16T12:34:56.185Z;contrapeso_1000.H;0;172;3000;7872995;162;17;1;12743567;0;100;0
464,2020-05-16T12:34:57.185Z;contrapeso_1000.H;0;172;3000;7872995;161;18;1;13258080;0;100;0
465,2020-05-16T12:34:58.185Z;contrapeso_1000.H;0;171;3000;7872996;160;19;1;13772562;0;100;0
466,2020-05-16T12:34:59.185Z;contrapeso_1000.H;0;170;3000;7872996;159;19;1;14287064;0;100;0
467,2020-05-16T12:35:00.185Z;contrapeso_1000.H;0;169;2959;7872996;158;20;1;14801585;0;100;0
468,2020-05-16T12:35:01.185Z;contrapeso_1000.H;0;169;2959;7872997;156;16;1;14878926;0;100;0
469,2020-05-16T12:35:02.185Z;contrapeso_1000.H;0;170;0;7872997;155;5;1;14617793;0;100;0
470,2020-05-16T12:35:03.185Z;contrapeso_1000.H;0;170;3000;7872997;154;4;1;14103265;0;100;0
471,2020-05-16T12:35:04.185Z;contrapeso_1000.H;0;171;3000;7872994;153;4;1;14103265;0;100;0
472,2020-05-16T12:35:05.185Z;contrapeso_1000.H;0;172;3000;7872994;152;5;1;13588764;0;100;0
473,2020-05-16T12:35:06.185Z;contrapeso_1000.H;0;173;3000;7872994;151;5;1;13074264;0;100;0
474,2020-05-16T12:35:07.185Z;contrapeso_1000.H;0;174;3000;7872995;150;7;1;12559768;0;100;0
475,2020-05-16T12:35:08.185Z;contrapeso_1000.H;0;175;3000;7872994;149;7;1;12045278;0;100;0
476,2020-05-16T12:35:09.185Z;contrapeso_1000.H;0;175;3000;7872995;148;8;1;11530759;0;100;0
477,2020-05-16T12:35:10.185Z;contrapeso_1000.H;0;176;3000;7872995;147;8;1;11016291;0;100;0
478,2020-05-16T12:35:11.185Z;contrapeso_1000.H;0;177;3000;7872995;146;9;1;10501753;0;100;0
479,2020-05-16T12:35:12.185Z;contrapeso_1000.H;0;178;3000;7872995;146;10;1;9987271;0;100;0
480,2020-05-16T12:35:13.185Z;contrapeso_1000.H;0;179;3000;7872995;145;10;1;9472774;0;100;0
481,2020-05-16T12:35:14.185Z;contrapeso_1000.H;0;180;3000;7872995;146;11;1;8958267;0;100;0
482,2020-05-16T12:35:15.185Z;contrapeso_1000.H;0;181;3000;7872995;150;11;1;8443771;0;100;0
483,2020-05-16T12:35:16.185Z;contrapeso_1000.H;0;181;3000;7872994;155;12;1;7929268;0;100;0
484,2020-05-16T12:35:17.185Z;contrapeso_1000.H;0;182;3000;7872995;159;13;1;7414783;0;100;0
485,2020-05-16T12:35:18.185Z;contrapeso_1000.H;0;183;3000;7872995;164;13;1;6900255;0;100;0
486,2020-05-16T12:35:19.185Z;contrapeso_1000.H;0;184;3000;7872995;169;14;1;6385778;0;100;0
487,2020-05-16T12:35:20.185Z;contrapeso_1000.H;0;185;3000;7872995;168;14;1;5871278;0;100;0
488,2020-05-16T12:35:21.185Z;contrapeso_1000.H;0;186;3000;7872995;166;17;1;5356774;0;100;0
489,2020-05-16T12:35:22.185Z;contrapeso_1000.H;0;187;3000;7872995;165;16;1;4842293;0;100;0
490,2020-05-16T12:35:23.185Z;contrapeso_1000.H;0;188;3000;7872996;164;18;1;4327775;0;100;0
491,2020-05-16T12:35:24.185Z;contrapeso_1000.H;0;188;3000;7872995;162;19;1;3813276;0;100;0
492,2020-05-16T12:35:25.185Z;contrapeso_1000.H;0;189;2959;7872995;161;16;1;3378948;0;100;0
493,2020-05-16T12:35:26.185Z;contrapeso_1000.H;0;189;0;7872994;160;11;1;3378921;0;100;0
494,2020-05-16T12:35:27.185Z;contrapeso_1000.H;0;188;3000;7872993;159;4;1;3797563;0;100;0
495,2020-05-16T12:35:28.185Z;contrapeso_1000.H;0;187;3000;7872994;158;5;1;4312059;0;100;0
496,2020-05-16T12:35:29.185Z;contrapeso_1000.H;0;186;3000;7872995;157;5;1;4826572;0;100;0
497,2020-05-16T12:35:30.185Z;contrapeso_1000.H;0;185;3000;7872996;155;7;1;5341063;0;100;0
498,2020-05-16T12:35:31.185Z;contrapeso_1000.H;0;184;3000;7872996;154;8;1;5855581;0;100;0
499,2020-05-16T12:35:32.185Z;contrapeso_1000.H;0;183;3000;7872996;153;8;1;6370078;0;100;0
